kick_event,timestamp,timestamp_original,id_jogador_chutou,cor_jogador_chutou,id_goleiro,cor_goleiro,gol,ball_position_x,ball_position_y,ball_velocity_norm,ball_acceleration_norm,kicker_position_x,kicker_position_y,kicker_position_w,kicker_velocity_norm,goalkeeper_position_x,goalkeeper_position_y,goalkeeper_velocity_norm,num_blue_on_field,num_yellow_on_field,feat_dist_goal,feat_angle_goal,feat_visible_angle,feat_min_dist_opponent,feat_opponents_in_cone,feat_robot_orientation,feat_orientation_to_goal_diff
kickEvent61,750.814160896,750.814160896,1,blue,0,yellow,0,1898.8743,961.32367,822.551814520005,30701.3953561097,1980.8008,996.3549,-2.8738234,904.671735614424,5646.1323,354.9003,950.101063817162,7,7,4212.28859477871,-13.1922308044895,23.5545707995407,694.46210866939,3,-164.657951885937,151.465721081447
kickEvent62,955.332434432,955.332434432,2,blue,0,yellow,0,4273.4404,-2361.498,4458.55787259561,218674.069079155,4319.9243,-2431.196,2.142972,233.373399451911,5301.4004,-1427.2672,1600.39072971352,7,7,2925.35140732804,53.8283806096878,21.8570746867118,453.92187025638,1,122.783251214709,-68.9548706050213
kickEvent63,1121.991281408,1121.991281408,1,blue,0,yellow,1,6141.2075,-378.5874,3906.65177570643,206872.428013846,4092.7979,-220.37132,-0.082193345,726.501874661819,4953.59,144.42287,675.38246366838,7,6,404.064323462255,110.454771360421,201.455426465691,1297.68064978704,0,-4.70933177256271,115.164103132983
kickEvent64,1179.96312064,1179.96312064,6,blue,0,yellow,0,2923.5547,403.59045,2167.51103253177,74583.3282529828,2970.4028,483.86343,-2.1232817,274.18963355234,5593.3335,-19.615097,327.514818904803,8,6,3102.80533311764,-7.47379679343287,32.1300966721965,1055.11071236917,2,-121.655080127363,114.18128333393
kickEvent65,1196.692420096,1196.692420096,2,blue,0,yellow,1,3745.8042,-204.81421,346.06183307423,30365.8621447987,3711.9343,-107.74974,-1.1397487,302.0844562278,5598.4683,-108.84189,253.891841658305,8,6,2263.48129335225,5.19158831589604,43.2497196391545,133.899116654452,1,-65.3027902155222,70.4943785314182
kickEvent66,1337.59432064,1337.59432064,2,blue,0,yellow,0,2826.0593,-1176.6284,3021.65989269186,140340.918223651,2850.3284,-1259.0577,1.8472571,206.413155267724,5604.025,-40.191856,444.802639166917,8,7,3385.01904851406,20.3405142676826,28.2146082612255,1354.37674032269,3,105.840035505576,-85.4995212378933
kickEvent67,1391.849947904,1391.849947904,2,yellow,0,blue,0,-2479.6108,-3730.193,478.537933899454,40067.2639725499,-2418.696,-3848.6152,2.1228964,338.010257455304,-5626.4834,-527.0936,0,8,7,5129.08178300226,133.342544282027,13.9565475400285,467.385692654365,3,121.633004063516,11.7095402185107
kickEvent68,1477.252986112,1477.252986112,2,blue,0,yellow,0,4623.1978,-99.12292,3868.19714633219,39921.4506162236,4541.8027,-2787.7212,1.0911614,850.365863008702,5700.091,454.36224,902.31209108004,7,7,1380.36576717701,4.11790659075591,66.154071934313,1210.80336411263,1,62.5189429875862,-58.4010363968303
kickEvent69,1527.62593152,1527.62593152,7,blue,0,yellow,0,2909.8503,-1144.1187,4704.23120723457,46808.8712006873,5276.2476,2518.046,-1.466823,1515.69167399344,5633.207,-313.91525,43.0814905642542,7,7,3295.15292029062,20.316921362287,28.9675105283003,993.864456410682,2,-84.0427671927179,104.359688555005
kickEvent70,1927.274561536,1927.274561536,6,blue,0,yellow,0,2123.9897,-988.38617,3209.32874491212,118903.158947993,2159.3198,-1360.6218,1.6124521,117.888671827492,5599.558,17.941242,316.972887129999,7,7,4000.04538308672,14.3056010290822,24.6689600108002,1913.17182545423,1,92.3866999970066,-78.0810989679244
kickEvent71,1946.202691584,1946.202691584,2,blue,0,yellow,0,3926.5583,-1154.8733,3364.69359665115,222960.646355388,3441.1318,-2597.267,0.7757652,1597.45355954921,5646.972,-36.646164,737.279954423496,7,7,2373.3716148871,29.11709557908,37.7344920265748,1424.38354425717,1,44.4480718531222,-15.3309762740422
kickEvent72,1982.98875648,1982.98875648,6,blue,0,yellow,0,4338.3936,-1291.5076,5878.74803630614,97522.0657685975,2105.0276,138.52835,-0.09378077,1545.72562222397,5418.7954,-1588.8668,351.27016147055,7,8,2104.50177224414,37.8566537861727,39.5722995404965,565.595008387954,0,-5.37324232048709,43.2298961066598
kickEvent73,1988.724520448,1988.724520448,5,blue,0,yellow,0,5296.3315,1699.5308,7483.515969979,251055.417864257,5453.7524,-1968.4829,0.87270105,1514.45934224809,5809.168,593.95435,968.242603882137,7,8,1839.44401872981,-67.508639174852,26.2046167900522,349.444396576923,1,50.0020869416354,-117.510726116487
kickEvent74,2044.303902208,2044.303902208,12,blue,0,yellow,0,2369.5396,-1237.5394,3517.77863626799,208749.126725898,1073.8334,-147.0052675,0.0800926275,656.007001849947,5663.9814,-395.9563,334.00745622311,7,8,3835.58945698318,18.8230479255638,25.176926780281,1144.60602367763,1,4.58896952586343,14.2340783997003
kickEvent75,2059.303805696,2059.303805696,5,blue,0,yellow,1,5062.774,-1888.8114,476.237742367233,27339.046014944,5004.8784,-1963.6583,0.82776254,402.442123060394,5224.841,-1551.2224,145.310321964143,7,8,2108.5542629598,63.6094465655861,24.8900332893206,271.425390641351,1,47.427299981029,16.1821465845572
kickEvent76,2117.188107008,2117.188107008,12,blue,0,yellow,0,-1403.647,1003.4637,666.309040624475,22981.8327764662,-1308.9524,1026.7014,-2.7317262,634.009084681408,5597.94,70.67411,22.61564310593,8,8,7471.34046191356,-7.71862927946859,13.6177297888794,271.474313823021,5,-156.51638204531,148.797752765842
kickEvent77,2142.448138496,2142.448138496,14,blue,0,yellow,0,4286.2993,1841.7924,5154.39422495278,248112.809629578,2751.853,-537.0636,0.23087879,566.787799746657,5835.9463,784.17694,852.837038321481,8,8,2515.74429024061,-47.0632696820386,29.2016893430824,549.788092482449,1,13.2283802460872,-60.2916499281258
kickEvent78,2168.619716608,2168.619716608,12,blue,0,yellow,0,4545.8374,412.287,4267.61438192904,253886.296500714,4579.259,2145.3916,-1.1945907,934.207935478738,6007.481,1.637281,1527.0953110877,8,8,1511.47922169237,-15.8291967220887,60.6051821397157,441.844649253188,0,-68.4450053555787,52.6158086334899
kickEvent79,2270.79265152,2270.79265152,12,blue,0,yellow,0,3115.7761,-1071.0022,4313.19429316265,188919.126593857,3228.6633,1105.3447,-1.6428219,669.798881229452,5593.606,-181.13211,210.148682686295,8,8,3076.65292448402,20.3715303190649,30.9546398803385,454.017216782125,4,-94.126761361663,114.498291680728
kickEvent80,2311.293308928,2311.293308928,1,blue,0,yellow,0,5033.169,-4343.484,5030.84101205416,256445.427000693,2405.787,-4095.0679,0.7636511,148.827277706739,5837.9146,-852.55884,75.066038631284,8,8,4449.78824673905,77.4509261444243,5.23594834409434,757.290984189328,6,43.7539850505228,33.6969410939016
kickEvent81,2409.76582784,2409.76582784,6,blue,0,yellow,0,4040.2837,-242.12904,4082.14326616387,50204.4581330906,5538.235,-2149.5173,1.3838273,430.556521041335,5609.5586,178.11787,217.009730591227,8,8,1974.61754486711,7.04337646747773,48.790521165548,364.350546675553,1,79.287463864984,-72.2440873975063
kickEvent82,2416.737410816,2416.737410816,6,blue,0,yellow,0,3113.2097,-1309.3496,4764.75279487888,341799.407363968,3208.4246,-1594.1589,1.75759,861.014948577078,5610.385,-48.377865,688.140867653552,8,8,3169.85088153911,24.3974229441296,29.3571555174527,1035.05828989453,1,100.702489114398,-76.3050661702687
kickEvent83,2454.380338944,2454.380338944,6,blue,0,yellow,1,4722.6973,-2077.575,603.369825226114,27931.9089140792,4779.07,-2140.2112,2.187158,241.882412444619,5569.5576,-670.7356,1634.08326525434,8,8,2438.81530011034,58.4166075422506,24.1082406911219,448.708612769189,1,125.314922528274,-66.8983149860235
kickEvent84,2455.995595776,2455.995595776,5,blue,0,yellow,0,5755.3975,536.6037,3786.05890416005,276705.185518678,4942.2563,2143.3145,-1.0748241,1611.33723297145,5277.1597,-569.2967,2155.38398744097,8,8,589.723591066137,-65.4948629800927,136.392684698787,1204.8763787497,0,-61.5828846489472,-3.91197833114557
kickEvent85,2507.509899776,2507.509899776,7,blue,0,yellow,0,3511.7212,-2297.196,3115.93253892296,110273.33389254,3599.6826,-2412.3582,2.1741152,153.559001600714,5627.9873,-260.096,420.279471543434,8,8,3386.53818064191,42.7134087155528,22.7927898976641,403.011955461138,2,124.567625135241,-81.8542164196881
kickEvent86,2517.93886848,2517.93886848,2,blue,0,yellow,0,4304.034,57.819584,5139.37595207223,279281.740149963,5394.6196,-2095.308,1.4252523,1423.95567677113,5799.722,217.17798,1093.05439733283,8,8,1696.95131852683,-1.9525954778754,55.8641839582342,1033.07480976993,1,81.6609415313135,-83.6135370091889
kickEvent87,2535.895845888,2535.895845888,7,blue,0,yellow,0,4132.005,-1529.8083,4117.07246248024,44975.0377870272,2592.7317,843.1397,-0.26587534,1161.72375502659,5807.999,-714.20276,588.3986103646,8,8,2414.48105289188,39.3160147660922,33.8156204781116,644.871625679755,1,-15.2335348586058,54.549549624698
kickEvent88,2556.195854848,2556.195854848,7,blue,0,yellow,0,5791.44,4278.177,5995.67043406092,274281.599368232,1390.4658,-761.941,0.2814962,2311.70410818593,5837.185,894.4425,53.5581868007977,8,8,4283.25760571659,-87.2090553936793,1.22637126351223,740.322737980254,5,16.1285442089705,-103.33759960265
kickEvent89,2592.725753856,2592.725753856,12,blue,0,yellow,0,2124.1125,-299.5781,850.379103480076,19792.6669767642,2094.7212,-386.25754,1.0989532,948.1434804479,5592.4233,-142.85226,663.612214634454,8,8,3887.44787111748,4.41976229062629,26.0029889703299,497.087627506119,4,62.9653802423963,-58.54561795177
kickEvent90,2638.69778304,2638.69778304,12,blue,0,yellow,0,3490.2476,-862.96313,4557.56883761912,293343.235143962,-2977.2693,-529.9228,-0.2311727,2277.60842366768,5657.7256,-411.83994,631.756606179106,8,8,2653.97107615082,18.9752207608945,35.9313955762302,678.649350952505,1,-13.2452200486439,32.2204408095384
kickEvent91,2647.211471872,2647.211471872,2,blue,0,yellow,1,2845.5498,-286.04327,3560.02193618442,48860.6718910665,3670.794,-2485.9531,2.1344597,900.991044177767,5615.754,135.97327,470.787901699361,8,8,3167.39274744897,5.18136931719274,31.6196743807129,906.444523729828,2,122.29553235076,-117.114163033567
kickEvent92,641.421118464,641.421118464,12,blue,3,yellow,1,4277.8267,488.32358,2735.1848124174,47760.9376616829,4015.5935,2240.7534,-1.0575458,530.25090106316,5886.908,-46.94557,589.099297133022,8,7,1790.06725963493,-15.8307261500059,52.3178632636647,552.097811319724,1,-60.5929109817863,44.7621848317803
kickEvent94,725.538013184,686.621183872,4,yellow,10,blue,0,2773.9976,-2648.7957,473.053799850028,11354.5997712958,4011.9177,-1627.9142,-2.4913836,355.536754843959,-5822.007,-121.74353,6.39529442842167,8,7,9165.1051573424,163.201378609569,10.7494958191589,104.155042925295,6,-142.745765428109,-54.0528559623222
kickEvent94,726.122400768,726.122400768,12,blue,3,yellow,0,2877.5583,-2664.7727,242.930903320452,32884.4015941942,2831.269,-2740.9976,1.1935979,538.729077156786,5864.7344,-200.71063,71.2890806608684,8,7,4104.95501955432,40.4783012004074,19.3096633131746,222.272652838535,6,68.3881221056781,-27.9098209052707
kickEvent95,783.666577152,783.666577152,11,blue,3,yellow,1,2238.1284,-222.48889,203.214218557391,18996.9236280405,2283.2007,-139.33128,-2.2026143,402.484025220835,5881.343,-20.271132,10.1232970606771,8,7,3768.44520207738,3.38470938064988,26.8238481904753,527.230841732712,5,-126.200503285162,129.585212665812
kickEvent96,1259.473346816,1259.473346816,13,blue,3,yellow,1,3813.93,285.21948,3960.66483782335,224102.842877394,3735.2502,2068.4878,-0.8443622,1766.841089431,5883.8564,-104.509224,512.746420042155,8,7,2204.59796712949,-7.43346744866708,44.1725613624636,368.980659970831,1,-48.3783904403811,40.944922991714
kickEvent97,1290.548745216,1290.548745216,1,yellow,10,blue,0,-2.37023065,0.8326064,120.569340808932,26794.1747107888,84.51976,3939.082,-2.4931006,1534.10749131649,-5819.6147,-12.403615,14.2743448983556,8,7,5997.62982714228,-179.992046052483,342.931825737632,683.484788666564,8,-142.844142281533,-37.1479037709502
kickEvent98,1306.55860352,1306.55860352,11,blue,3,yellow,1,2764.4019,1854.3043,545.658710924173,22875.480334078,2844.0928,1817.6898,2.7106571,517.565906992015,5873.162,162.19308,111.754492444735,8,7,3729.28136531988,-29.8167957769805,23.9732567135114,515.662832836438,4,155.309211537171,174.873992685848
kickEvent99,1370.090170112,1370.090170112,1,blue,3,yellow,1,1671.433,-192.72081,451.640970313841,28016.297413669,1758.214,-154.24484,-2.642285,480.949590479215,5863.0312,-21.07326,61.2662143423615,8,7,4332.8551307534,2.5492966762828,23.4479688065469,210.507119808661,4,-151.391778770725,153.941075447008
kickEvent100,1436.560602624,1436.560602624,1,blue,3,yellow,1,4151.324,-1866.6366,685.816526554705,23468.6723581213,4214.8726,-1923.9359,2.4642785,598.22579853231,5338.5894,-436.18893,2278.35693735689,8,7,2627.15343088971,45.2769776522572,28.6448290341634,208.08341233688,1,141.192757594829,-95.915779942572
kickEvent101,1476.875345408,1476.875345408,7,blue,3,yellow,0,2092.2322,894.166,512.688498142183,29138.8045566775,2179.9048,923.91144,-2.7078042,515.756471045682,5948.545,501.4037,1158.9775837741,8,7,4008.7631526785,-12.8884044337287,24.7467231073229,377.514441455807,4,-155.145752407798,142.25734797407
kickEvent102,1583.205386752,1583.205386752,13,blue,3,yellow,1,4701.4004,-299.80453,4100.33290692744,263529.612574117,4296.737,-2118.6296,1.2764442,2091.27634406182,5799.2563,174.75394,1804.08445396186,8,7,1332.75792150288,12.9999660431175,67.5412695009516,730.025238492425,1,73.1348654439528,-60.1348994008352
kickEvent103,1628.739101184,1628.739101184,1,blue,3,yellow,0,-114.16721,1763.9011,1082.34705360223,102371.830580027,-81.08782,1662.04075,1.78180145,1475.50952956297,5719.9272,109.76302,123.919103666443,8,7,6363.52007637443,-16.0925380826833,15.5000619868179,3915.55857213733,3,102.08970301529,-118.182241097974
kickEvent104,1685.977603072,1685.977603072,13,blue,3,yellow,0,2378.449,-2271.4949,502.675935104304,22822.6677552406,2444.4377,-2331.9565,2.600205,530.272856450714,5845.0264,-320.26807,1009.09809066998,8,7,4274.96441228778,32.0965966297771,20.4676881285354,732.734915603433,4,148.980772368814,-116.884175739037
kickEvent105,1687.9498624,1687.9498624,9,blue,3,yellow,1,3927.5803,-1045.4733,749.319336263099,60931.2527781498,3595.7043,-1229.0302,0.64648545,1755.85207010109,5845.7783,50.745617,1171.46441031736,8,7,2321.19319186512,26.7695684635015,39.1750411316125,146.525801639882,1,37.0408878016158,-10.2713193381143
kickEvent106,2243.059599616,2243.059599616,1,blue,3,yellow,0,-8.0588085,-20.541479,360.4010893922,124559.016858178,177.5366525,-11.14336475,-3.058665225,601.793783189376,-5742.6895,-2.6991458,0,8,8,5991.97640138493,179.803580275001,342.91605377076,897.695942736565,8,-175.248608335932,-4.94781138906704
kickEvent107,2245.491038464,2245.491038464,9,yellow,10,blue,0,-2974.8945,-297.8178,791.455105323734,22273.3950136393,-3437.9736,-417.8955,0.00581397,1492.2889096875,5824.276,9.045009,21.7882852824611,8,8,8979.83444881514,1.90057320032478,11.4405332569105,1526.78068240831,4,0.333115943215675,1.56745725710911
kickEvent108,2285.620493568,2285.620493568,1,blue,3,yellow,1,-788.1495,457.2993,2480.52935408575,35091.5145093058,-686.266025,428.06015,2.8897351,3200.89917039178,-5747.724,31.70684,61.8581139938715,8,7,5231.87426111625,-174.985583318136,340.547828478131,1235.91275281567,7,165.569625140815,19.444791541049
kickEvent109,2416.907631104,2416.907631104,12,blue,3,yellow,1,-2105.5752,629.6541,320.655616479343,17964.9138250732,-2043.8052,708.18243,-2.1660087,540.936901423769,-5882.4253,46.939354,37.1367564080087,7,7,3944.99794784507,-170.815843356623,334.585040346596,932.994332849997,7,-124.103156898618,-46.7126864580052
kickEvent110,2520.866042624,2520.866042624,9,blue,3,yellow,0,-1973.5387,-50.749043,171.897819761222,20875.3081847758,286.93535,1464.53635,-2.82197225,4411.22480117724,-5875.4277,4.987616,8.79068686252861,7,7,4026.78110477378,179.277888993427,334.804252376203,241.5161025778,7,-161.687099828037,-19.0350111785363
kickEvent111,2520.866042624,2520.866042624,9,blue,3,yellow,0,-1973.5387,-50.749043,171.897819761222,16415.0272743022,286.93535,1464.53635,-2.82197225,4411.22480117724,-5875.4277,4.987616,8.79068686252861,7,7,4026.78110477378,179.277888993427,334.804252376203,241.5161025778,7,-161.687099828037,-19.0350111785363
kickEvent112,2559.124077824,2559.124077824,11,blue,3,yellow,1,-3843.4531,247.53316,4112.67302825139,254273.954261364,-4233.651,2185.0657,-1.8813845,1418.62407623079,-5886.76,-80.97601,356.841753503705,7,7,2170.70661241891,-173.45212102912,315.148564010988,327.554431450643,6,-107.795391491331,-65.6567295377897
kickEvent113,27.098371328,27.098371328,15,blue,3,yellow,0,-4096.7373,-4214.199,328.720385441719,27290.8253439004,-4082.2124,-4335.8047,2.0060868,351.648220716987,-5868.345,-430.02576,114.292118582185,8,8,4624.0547268401,114.305408124264,9.45480441613871,854.436702711915,2,114.940306976905,-0.634898852640468
kickEvent114,53.756508672,53.756508672,8,yellow,12,blue,0,1266.5172,-2361.9658,672.434668562935,22131.958960596,981.0442125,-2252.631625,0.418010535,11314.0078722175,5850.615,-10.635665,210.743056453338,8,8,5290.06066678497,26.5187880522147,17.4081037202465,181.807383323395,3,23.9502394475056,2.56854860470913
kickEvent115,207.826725632,207.826725632,4,yellow,12,blue,0,-2053.4607,878.75903,426.963724603342,19086.8589756866,-2256.796,805.2962,-0.07896625,771.481064199006,5843.7217,230.16353,1199.2141102727,8,8,8101.26204237655,-6.22723296878431,12.6060130401126,461.635300188086,2,-4.52443284897494,-1.70280011980937
kickEvent116,317.242335616,317.242335616,0,blue,3,yellow,0,-444.993625,4290.191875,841.963561216494,691378.476467996,-319.6399625,4383.0245,-2.523157125,6524.33714434196,-5698.694,294.29578,4.41350571410415,8,8,7018.82056691911,-142.320700430088,11.6599727139544,940.148820352869,7,-144.566254310863,2.24555388077433
kickEvent117,328.970685696,328.970685696,0,blue,3,yellow,0,-3618.4885,-1586.958,2998.89601766471,70313.7233709522,-3669.45,-3239.303,2.4467163,1507.26413603027,-5879.0938,-128.26982,342.423579562327,8,8,2861.82332061157,146.321865334326,30.1503285288859,1187.2426434652,1,140.186517655865,6.13534767846188
kickEvent118,876.534913024,876.534913024,4,yellow,12,blue,0,-3308.1545,-2236.6323,870.970294016801,65956.3071995364,-3471.1926,-2356.739,0.023230018,600.573899031987,5850.9307,-33.206966,151.063508129366,7,7,9573.10107756486,13.5113025696038,10.4509271233487,484.473314705733,4,1.33098198941293,12.1803205801908
kickEvent119,1318.844095744,1318.844095744,9,yellow,12,blue,0,2560.386,508.81253,2000.42972487034,54328.0616204946,1382.9915,603.316,-0.04543817,3166.83538774209,5881.8564,760.02466,465.174161585481,6,6,3477.04395423483,-8.41458211717528,28.7616180272499,561.190929241648,5,-2.60341536979795,-5.81116674737732
kickEvent120,1455.260117504,1455.260117504,13,blue,3,yellow,0,1335.3279,2647.1982,468.937280156993,39581.0502837098,1370.5814,2869.4768,-2.6900082,979.959355995656,-5696.0786,140.9741,0,5,7,7798.37763323896,-160.156327408452,12.4097479042681,270.30643106075,3,-154.126116715583,-6.03021069286877
kickEvent121,2039.31088128,2039.31088128,7,yellow,12,blue,0,-9.17173925,5.1872245,678.912333692535,964535.058663782,-151.4713,3.5810458,-0.009660512,971.758357608716,5786.1777,10.463426,523.758000535423,6,7,6009.17397810206,-0.0494587291415032,17.0358604290917,865.950908122111,3,-0.553506565535486,0.504047836393983
kickEvent122,2056.888197632,2056.888197632,5,yellow,12,blue,1,-2253.8828,778.50073,683.197515248429,16258.4279822127,-2427.6143,835.0989,0.031961456,833.394013421934,5711.3877,323.82092,1732.76928812618,6,7,8290.51534361685,-5.38815956835069,12.3382102189689,257.302291307122,2,1.83125653589308,-7.21941610424377
kickEvent123,2202.332967168,2202.332967168,8,yellow,12,blue,0,-1258.1626,3136.5144,487.504850589676,25517.2079691971,-1333.3491,3175.2634,-0.47136858,584.33788935704,5778.8315,128.57379,12.519223877753,6,7,7906.87339657378,-23.3709178319771,11.9538998328445,1903.57164423673,3,-27.0074302290747,3.63651239709764
kickEvent124,2263.550808064,2263.550808064,14,blue,3,yellow,0,3001.281,177.614,588.983502789898,22070.7086759025,3219.8372,179.73161,3.0304422,870.109297559543,-5705.5938,26.247557,28.2415142228521,7,7,9003.03317632213,-178.86958177068,348.584799885811,141.649931119167,7,173.63154811834,7.49887011097999
kickEvent125,2268.244368384,2268.244368384,11,yellow,12,blue,0,-449.01633,-319.34808,1110.80934793901,537228.13223482,-622.69556,-364.69843,-0.08432396,2204.30088461993,5700.4697,-868.89044,141.043046873114,7,7,6456.91836875815,2.83490729262009,15.8516927858324,176.404652792245,3,-4.83140701982997,7.66631431245006
kickEvent126,2612.621702656,2612.621702656,0,blue,3,yellow,0,-1456.9512,-3846.2534,76.4585640136206,10244.0835481053,-1383.3635,-3937.928,2.5284097,114.630325571221,-5750.226,-285.9514,34.8709869711178,6,7,5952.5589132904,139.747952565826,13.28897763809,803.733191894051,5,144.867204689939,-5.11925212411215
kickEvent127,2689.650408448,2689.650408448,5,blue,3,yellow,0,-1163.196775,-4324.4272,1690.08700526389,645604.45305493,-1060.5798,-4379.3184,2.3827033,221.339521598787,-5700.2163,-338.1923,41.9000041951427,5,6,6488.09186475271,138.201145472779,11.9080534447742,880.567960988822,2,136.518842921894,1.68230255088565
kickEvent128,2940.325623808,2940.325623808,7,yellow,12,blue,0,-3803.2607,2957.896,546.234328243717,44593.7799570407,-3887.06,2973.1106,-0.28164053,564.187469311959,5832.115,-244.65024,137.522911674151,5,6,10239.7787622087,-16.7899140263147,9.62585745345822,943.962504462042,3,-16.1368137088276,-0.653100317487005
kickEvent129,2955.824765696,2955.824765696,7,yellow,12,blue,0,658.27475,1848.4658,3047.25314511215,1982875.14626,550.76126,2026.65215,-0.40512057,4380.75169559884,5833.6343,-34.207256,522.919051192885,5,6,5652.50868732258,-19.087812399399,17.1586884688111,513.469346070982,3,-23.2116988549342,4.12388645553519
kickEvent130,2977.967270656,2977.967270656,4,yellow,12,blue,0,2720.009,4295.938,173.472986031105,19965.0908894889,2589.3093,4397.311,-0.92188346,588.522082666712,5698.1455,626.4611,372.429387562486,5,6,5404.94442708942,-52.6379093635285,11.742387475188,867.119732083915,4,-52.8200314609174,0.182122097388993
kickEvent131,2991.138855168,2991.138855168,0,blue,3,yellow,0,2803.4097,4358.498,214.305751976668,23452.5393169829,2943.1614,4358.4473,-3.1377149,115.91666086212,-5696.01,173.97531,17.2815321772307,5,6,9823.26458780675,-153.660354842286,9.40310963749865,813.910329941333,4,-179.777821085313,26.1174662430267
kickEvent132,3004.669274624,3004.669274624,4,yellow,12,blue,0,-3761.9,-4358.2637,349.407677260881,23498.1302933021,-4009.33,-3954.949,0.018695941,1326.94114672337,5852.0845,-51.88321,19.3941145779301,5,6,10690.6105573413,24.058683671256,8.80193228266887,305.085086018851,1,1.0711985133256,22.9874851579304
kickEvent133,3312.848403456,3312.848403456,5,blue,3,yellow,0,255.94458,4298.37865,3803.57384199971,1282877.80748518,390.959485,4299.60715,-3.1364503,6141.65180736129,-5697.0264,253.56667,22.4843312069267,5,5,7590.31630479305,-145.50754562193,11.2130279376216,846.557542897097,4,-179.705364842541,34.1978192206105
kickEvent134,3326.616857856,3326.616857856,0,blue,3,yellow,0,-972.7778,3205.1938,787.474403551741,38668.5317961677,-859.691415,3179.028025,1.363823975,2208.96852251239,-5751.4976,224.72629,22.0712626058354,5,5,5962.06594593948,-147.479737065211,14.6013742389912,109.605777510885,3,78.1413577662555,134.378905168534
kickEvent135,3460.43181824,3460.43181824,13,blue,3,yellow,0,2075.1328,4144.486,552.383382723297,29042.589988508,2228.2566,4137.371,3.1239696,144.485089571601,-5727.4126,203.54756,169.948699386482,5,4,9076.59263941221,-152.831264160446,10.1031324875734,2875.53202797588,2,178.990273407172,28.178462432382
kickEvent136,150.381595392,150.381595392,1,yellow,10,blue,0,2086.9553,-562.9369,514.421364286715,27403.3444432908,2195.555,-593.979,2.2348545,542.671033897697,-5819.801,-51.239582,29.701159643564,8,7,8106.52477807721,176.018036266763,347.359342182411,193.219224650413,8,128.04773067582,47.9703055909436
kickEvent137,184.830903808,184.830903808,1,yellow,10,blue,0,-5813.482,4302.4067,136.761047290897,18256.8004138987,-5794.421,4425.5854,-1.5418661,155.812015514778,-5897.9473,885.0236,0,8,7,4306.44776776973,-92.4823331775484,1.08447805927116,682.173109356598,2,-88.3424201042961,-4.13991307325224
kickEvent138,260.083979264,260.083979264,4,blue,12,yellow,0,4219.4453,2345.6025,1530.66788309961,34729.077949908,4126.3843,2390.1243,-0.53435427,1463.43410231225,5930.7427,837.67584,405.838478287574,8,6,2944.86436490687,-52.7977451484783,22.1780281098051,163.50574509888,1,-30.6162444357941,-22.1815007126842
kickEvent139,559.3302144,559.3302144,12,blue,12,yellow,0,5369.708,-2617.6377,2962.74690483795,38111.0343895865,4845.533,-3456.562,1.4976761,2566.3832388778,5587.2354,-657.24243,1454.54971356728,7,5,2692.45151000446,76.4616617473344,9.99226888788003,743.499413097952,1,85.810519607613,-9.34885786027861
kickEvent140,580.201931264,580.201931264,4,blue,12,yellow,0,1712.631,-439.3006,571.121334565352,21928.0317687648,1676.6246,-526.55975,1.0177568,513.564177352907,5852.824,-16.213524,111.563976246378,7,5,4309.81646469097,5.8503327901013,23.4810966864079,333.521315638669,4,58.3131692107402,-52.4628364206389
kickEvent141,584.615574784,584.615574784,5,yellow,10,blue,0,3381.0125,-2209.1648,496.850910471455,20110.5390615911,3526.7605,-2202.9324,2.8475306,662.996161285258,-5819.9106,-47.325726,59.7216129982434,7,5,9637.62442922089,166.748671512514,10.3922442748761,223.084172526986,4,163.151485414355,3.59718609815871
kickEvent142,837.14763008,837.14763008,7,blue,12,yellow,1,3145.0686,-768.7609,585.499581010868,24766.0940835285,3189.465,-843.10834,2.1134272,666.505259530432,5724.6377,-896.2122,63.0745031860613,7,6,2956.62419324384,15.0708370048639,32.9390781166803,239.647094664655,3,121.090458868151,-106.019621863287
kickEvent143,970.52783488,970.52783488,1,blue,12,yellow,0,-2073.0442,2537.4326,810.341280923813,29415.52974902,-2100.5652,2618.954,-1.3391446,811.997068234974,5849.8374,40.653637,136.989940538832,7,6,8462.42322592627,-17.4484165420517,11.5982851473998,171.367657922491,4,-76.7273337377348,59.2789171956831
kickEvent144,1322.897370624,1322.897370624,12,blue,12,yellow,0,2676.3948,-2030.3029,850.095554210741,20000.3521776293,2700.4248,-2116.3748,1.671862,844.653735745294,-5848.7993,177.12146,18.948202083005,7,6,8910.77755256046,166.829592085209,11.2391988056063,1291.14139103465,4,95.7906365283008,71.0389555569086
